ASV_ID	Domain	Phylum	Class	Order	Family	Genus	Species	Confidence
160d777cd44d807de357dfc02a4aa3b0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Cellvibrionales	 Halieaceae			0.9999835338001913
1614c5d232d57a7de2fb01d964dfc49f	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Thiotrichales	 Thiotrichaceae	 uncultured		0.9999993941462193
1621a4244c4a7b45f7f1df479f3dc175	Bacteria	 Planctomycetota	 Phycisphaerae	 Phycisphaerales	 Phycisphaeraceae	 CL500-3	 uncultured_marine	0.9921170155642925
163040243c2e6b4a326ca1dbda151a02	Bacteria	 LCP-89	 LCP-89	 LCP-89	 LCP-89	 LCP-89	 uncultured_bacterium	0.9999683354976132
16367da666d3d04445522eddaa5bfa8f	Bacteria	 Proteobacteria	 Alphaproteobacteria					0.9999999948309597
16530de0912f9d1b84d979205b00a1a2	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas		0.9943766974657396
16627fdde2a50a3dce9c5c75ff074358	Bacteria	 Chloroflexi	 Anaerolineae	 Anaerolineales	 Anaerolineaceae	 uncultured	 uncultured_marine	0.8465302886429485
167e8d354fd0956631a1c7a3fb9b0814	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Aeromonadales	 Aeromonadaceae	 Aeromonas	 Pseudaeromonas_sharmana	0.816322567
169699d04a73f6d4351f3cce8c37a336	Bacteria	 Calditrichota	 Calditrichia	 Calditrichales	 Calditrichaceae	 Calditrichaceae	 uncultured_bacterium	0.9596307233331223
1698e44e9170ac4a10447f062107b224	Bacteria	 Desulfobacterota	 Desulfovibrionia	 Desulfovibrionales	 Desulfovibrionaceae	 Halodesulfovibrio		0.9999999999999528
16b6bd762ae8ce7ffe5d77e5a7fd28d4	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Opitutales	 Puniceicoccaceae	 MB11C04_marine_group		0.9999999999975469
16c5237b7e0b26a6fb853b557396d68c	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Lachnoclostridium	 uncultured_organism	0.7934045501266722
16c56e135af848755fc25ffe185c15c5	Bacteria	 Bdellovibrionota	 Bdellovibrionia	 Bdellovibrionales	 Bdellovibrionaceae	 OM27_clade		0.9999999473573857
16c78b7edc1d846e86069775778c4b96	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Novosphingobium		0.9981986801607874
16cb3e3460803eaf3a8c42ed31ce6974	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Alteromonadales	 Shewanellaceae	 Shewanella		0.9999999715224628
16d65e8bb596b3ecc2c1cdca8035448c	Bacteria	 Acidobacteriota	 Thermoanaerobaculia	 Thermoanaerobaculales	 Thermoanaerobaculaceae	 Subgroup_10	 uncultured_bacterium	0.9578250846496542
16dc0b36e1b8faf8bdf2a5e400ea28ab	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales				0.9875692913793236
16e23c5555c82a5ca2c983e30e5ef7bf	Bacteria	 Bdellovibrionota	 Bdellovibrionia	 Bdellovibrionales	 Bdellovibrionaceae	 OM27_clade	 uncultured_Alphaproteobacteria	0.9999750033724221
16e2e2408cedf8f9faae33004fb5eaa2	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Aeromonadales	 Aeromonadaceae	 Aeromonas		0.999653125
16f08132299d6444749ad514fb0c162a	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae			0.9999999999894048
16f7c728fe7f8f9a9949102acd617bc8	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae	 Arenibacter		0.9999999826725686
17048c8561b00badfe2fe81d2bbe8e18	Bacteria	 Proteobacteria	 Gammaproteobacteria	 JG36-TzT-191	 JG36-TzT-191	 JG36-TzT-191	 uncultured_bacterium	0.8873276717205884
17079edc823c3c78f0cd4fd6047ca233	Bacteria	 Planctomycetota	 Planctomycetes	 Pirellulales	 Pirellulaceae	 Rhodopirellula		0.9134013420476312
1709c3f8e7b4751e9aad3f6ebff3fc68	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Microbacteriaceae	 Microcella	 Microcella_alkaliphila	0.8245682869613878
1732419b3f4d0931a8446576318560b5	Archaea	 Thermoplasmatota	 Thermoplasmata	 Marine_Group_II	 Marine_Group_II	 Marine_Group_II	 metagenome	0.9541452204638122
173c368a34ea25d60a049e4c288f43c2	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae	 Lutimonas		0.9237478267560715
175006ff1f0d7aab3404b6b96092dc01	Bacteria	 Desulfobacterota	 Desulfobulbia	 Desulfobulbales	 Desulfocapsaceae	 Desulforhopalus	 uncultured_delta	0.9489396828457435
176243a65e5a7b0337538fe38e74eb7f	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae			0.9999999999968927
176524045b85e1646275dad7ea5c6262	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Thiotrichales	 Thiotrichaceae	 uncultured	 uncultured_sediment	0.9121196463065271
176dbdd58dfd8a6e585d55bf3b7410dd	Bacteria	 Proteobacteria						0.7177917106990204
177a40cabb46e861ba7aa2a9d1a2980f	Bacteria	 Planctomycetota	 Planctomycetes	 Isosphaerales	 Isosphaeraceae	 uncultured	 uncultured_bacterium	0.9998866115241155
177c8bd3bc0d2345ef61a69d83378771	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Francisellales	 Francisellaceae	 Francisella	 uncultured_bacterium	0.8085430619972017
17a6c1b2ae7a3c86e51e85c7ce28118a	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae			0.9999989629464673
17b1ff4823881f68e22fbcca77d5890b	Bacteria	 Desulfobacterota	 Desulfobacteria	 Desulfatiglandales	 Desulfatiglandaceae	 Desulfatiglans		0.9999999991435238
17bb12b26350c0d4df93b868e51171b8	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidetes_VC2.1_Bac22	 Bacteroidetes_VC2.1_Bac22	 Bacteroidetes_VC2.1_Bac22		0.9999967491441334
17bd5d6e27475b6baa2f96dca635e7c4	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	 uncultured	 uncultured	 uncultured_Bacteroidetes/Chlorobi	0.9999984662268101
17be023e5cb7d3b0699aa7f1f28f2730	Bacteria	 Planctomycetota	 OM190	 OM190	 OM190	 OM190	 uncultured_planctomycete	0.8563490712195202
17c0e917d4a8acd66d18b1d03ed898b4	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Cryomorphaceae	 uncultured	 uncultured_Owenweeksia	0.990622434
17c56b47f2fb751d928f26589da8a51a	Archaea	 Halobacterota	 ANME-1	 ANME-1b	 ANME-1b	 ANME-1b		0.9988075764548265
17cadf6ce328a16921612acddc1be9d8	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	 Saprospiraceae	 Aureispira	 Saprospira_sp.	0.7004986918697471
17cc95313d224e007f8fbceedb42180a	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Thalassobaculales	 Nisaeaceae	 OM75_clade		0.9999305830677991
17de4e021f464525a744d30b06872a3e	Bacteria	 Verrucomicrobiota	 Kiritimatiellae	 Kiritimatiellales	 Kiritimatiellaceae	 uncultured	 uncultured_bacterium	0.9999973176038163
17f31fcd6cc7fb5a5460515560591be2	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Francisellales	 Francisellaceae	 [Caedibacter]_taeniospiralis_group	 uncultured_bacterium	0.8038036523871376
17f81471d11dffaf9bcc59e26e15b44c	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	 Saprospiraceae			0.9961354457206286
1816e09570f69294ef9acec1652a8455	Bacteria	 SAR324_clade(Marine_group_B)	 SAR324_clade(Marine_group_B)	 SAR324_clade(Marine_group_B)	 SAR324_clade(Marine_group_B)	 SAR324_clade(Marine_group_B)		0.9999999999999772
18201114517eb86847babdc61b210213	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidetes_VC2.1_Bac22	 Bacteroidetes_VC2.1_Bac22	 Bacteroidetes_VC2.1_Bac22	 uncultured_bacterium	0.782642134
1842bc22f8eba58eae11c49b42e89499	Bacteria	 Bdellovibrionota	 Bdellovibrionia	 Bacteriovoracales	 Bacteriovoracaceae	 uncultured		0.9959155044258978
185f9e4d9a74f90f8d1ecf48682a4fd5	Bacteria	 Cyanobacteria	 Sericytochromatia	 Sericytochromatia	 Sericytochromatia	 Sericytochromatia	 Hyaloperonospora_arabidopsidis	0.9826724662726181
1861520f477cfa3a20667d325f4dd6b2	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae	 Psychrobacter		0.99999999
187daa264feeed437508c4fb61d6248b	Bacteria	 Acidobacteriota	 Holophagae	 Acanthopleuribacterales	 Acanthopleuribacteraceae	 Acanthopleuribacter	 uncultured_bacterium	0.9999988994621648
188273ab8a9b92b8e0e75f4751df8433	Bacteria	 Cloacimonadota	 Cloacimonadia	 Cloacimonadales	 PBS-18	 PBS-18	 uncultured_bacterium	0.9999999648346722
18880200902d2d617482ac7f4ee7ccc7	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae	 Comamonas		0.7958914666333983
18acfeafd006b710539cf7406a986eb3	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Prevotellaceae	 Prevotellaceae_Ga6A1_group	 uncultured_bacterium	0.999975043
18b158efefe56d67ab5858b8194573a0	Bacteria	 Bacteroidota	 Bacteroidia	 Sphingobacteriales	 Sphingobacteriaceae	 Pedobacter	 Pedobacter_daechungensis	0.9454435927406974
18c1a42c2ab3b5e97e2891947e30c2b0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Beijerinckiaceae			0.9999977489873443
18d3ea9afb0d0591a1a86c11433bd3f3	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Sulfitobacter		0.7113478245896179
18d40d1f740b715bc06249d92d967e27	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae	 Pseudofulvibacter	 uncultured_Flavobacteriaceae	0.7313133705441814
18d9e42c2d1d599aea87afcd9adb790f	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Thiotrichales	 Thiotrichaceae	 Cocleimonas	 uncultured_bacterium	0.979907087
18e11277f60a2eb99bfe5d3981b4d6b2	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae	 NS5_marine_group		0.999999995
18e1cb84e6e559c5e508f6d4b3005ee1	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae	 uncultured	 uncultured_marine	0.9519322037659774
18fa34c43321ca27623f546d958149fa	Bacteria	 Campilobacterota	 Campylobacteria	 Campylobacterales	 Arcobacteraceae	 Pseudarcobacter		0.9972012374303696
18febf70c043228ccf84b7f9c5e49370	Bacteria	 Proteobacteria	 Gammaproteobacteria	 uncultured	 uncultured	 uncultured	 uncultured_Thioalkalivibrio	0.9429670382429874
190592eb79245dcc7ff486143abef2fa	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Cryomorphaceae	 NS10_marine_group	 uncultured_Bacteroidetes	0.9957955260497079
1914aa84fc7f965e509b4302ae002c3e	Archaea	 Crenarchaeota	 Nitrososphaeria	 Nitrosopumilales	 Nitrosopumilaceae	 Candidatus_Nitrosopumilus		0.9998900032959162
1933c5c1943b0c8e6a2f62a2dfb23383	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Tateyamaria	 uncultured_marine	0.9473146742380041
193d0f1341487a4849b48f9c56efe74a	Bacteria	 Planctomycetota	 Planctomycetes	 Gemmatales	 Gemmataceae	 uncultured	 uncultured_bacterium	0.9880134036285976
195ea247db83e0610b18d380550c48e5	Bacteria	 Planctomycetota	 Planctomycetes	 Planctomycetales	 Gimesiaceae	 Gimesia		0.9999999997528175
195fa447e7f4d01d4c1a0d0d7fbf085d	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	 Saprospiraceae	 Saprospira	 uncultured_bacterium	0.9999999998474323
196421503c03c99dca8cc97b0a428000	Bacteria	 Campilobacterota	 Campylobacteria	 Campylobacterales	 Sulfurimonadaceae	 Sulfurimonas	 Sulfurimonas_sp.	0.9439266781046551
19710b0d393a98abf9c6e136eda86e42	Bacteria	 Cyanobacteria	 Cyanobacteriia	 Chloroplast	 Chloroplast	 Chloroplast		0.9999999999999669
1972bf727504340fc2889a748d8f68ca	Archaea	 Nanoarchaeota	 Nanoarchaeia	 Woesearchaeales	 SCGC_AAA011-D5	 SCGC_AAA011-D5	 uncultured_archaeon	0.988917018
1976c0af6b71c259f799d6f49ef906a6	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	 Cyclobacteriaceae	 uncultured	 uncultured_marine	0.9999999984915746
1987c06b91c878540bd7f9baeef8400f	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Beijerinckiaceae	 FukuN57	 uncultured_Alphaproteobacteria	0.9929900237083554
19a97ce61e5838cdf56cc50b2f113b02	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Alteromonadales	 Alteromonadaceae	 Alteromonas		0.9797347943685105
19b139d7ce1a3a163a63e769d4351d37	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Aquaspirillaceae	 Aquaspirillum	 Aquaspirillum_serpens	0.7532285577594606
19b35d9032bbe047f296b911736f4018	Bacteria	 Planctomycetota	 vadinHA49	 vadinHA49	 vadinHA49	 vadinHA49	 uncultured_bacterium	0.83956611
19b7c1b2f4488c1ab5a78a243fafa960	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae	 Flavirhabdus	 uncultured_bacterium	0.782534536
19ba5c0a8e064a9066bea93c6b2decd6	Bacteria	 Firmicutes	 Bacilli	 Paenibacillales	 Paenibacillaceae	 Paenibacillus		0.9999999865591337
19cecee9ac67269dc9b5e32b978e9710	Bacteria	 Campilobacterota	 Campylobacteria	 Campylobacterales	 Arcobacteraceae	 uncultured		0.999999815
19d38ef970610c1c89a795b582e1ea83	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Nitrosomonadaceae	 MND1		0.9999999725522801
19f447b007065e50658addf1d9e827e3	Bacteria	 Bdellovibrionota	 Bdellovibrionia	 Bdellovibrionales	 Bdellovibrionaceae	 OM27_clade	 uncultured_marine	0.9995824994867996
1a08fc61927d0d4a486cf9466b738769	Bacteria	 Bdellovibrionota	 Bdellovibrionia	 Bacteriovoracales	 Bacteriovoracaceae	 uncultured		0.9979001034393291
1a11289df94ded1c6e3894585157a09d	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	 Flammeovirgaceae	 Flammeovirgaceae	 uncultured_bacterium	0.99999531
1a17ad23f1338cea01a867faf5b25e4e	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 AEGEAN-169_marine_group	 AEGEAN-169_marine_group		0.9999999999999387
1a1fe3cf3b654df136528d1e51910b5d	Bacteria	 Planctomycetota	 Planctomycetes	 Planctomycetales	 uncultured	 uncultured	 metagenome	0.9999979782815815
1a3118a0aa39ad89c16af515acd80b0f	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae	 uncultured	 uncultured_Flavobacteriia	0.9992475591434854
1a529c6c8528dc15a5ea147a7ef7fc14	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	 Cyclobacteriaceae	 uncultured	 uncultured_marine	0.9996915885799272
1a6381cef042e12039c31fd9899a8094	Bacteria	 Planctomycetota	 Planctomycetes	 Pirellulales	 Pirellulaceae	 Blastopirellula		0.9999995820634183
1a732f8397112174d8bb3be42cb78bcd	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales				0.9999971541027086
1a799986bc2f034fdaf4f3e0b0460365	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Tannerellaceae	 Parabacteroides	 Parabacteroides_distasonis	0.8758120413118949
1a8102076fcbd8b35643c3cad244acc7	Bacteria							0.9999999986257847
1acdd8ecbfc6e915528b5eb84c6dcc50	Bacteria	 Firmicutes	 Negativicutes	 Acidaminococcales	 Acidaminococcaceae	 Acidaminococcus	 uncultured_bacterium	0.9993320973826231
1ace1ba0aad8ebfd038945ac5eaf3454	Bacteria	 Planctomycetota	 Phycisphaerae	 Phycisphaerales	 AKAU3564_sediment_group	 AKAU3564_sediment_group	 uncultured_Planctomycetales	0.8146409253358939
1ad0dc3d43e9b7195145681c5a519db7	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 NS9_marine_group	 NS9_marine_group	 seawater_metagenome	0.7752712493797893
1addc47489353b3edbc66cf2d597457c	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae	 Maritimimonas	 uncultured_Bacteroidetes	0.9709533085624844
1ae9fb04352dc6bf0c35d2d1f1859aae	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Marinifilaceae	 uncultured	 uncultured_bacterium	0.9999960596114235
1af47a3186d12f284691296661bc7310	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae	 Acinetobacter		0.9999619478177398
1b0a6219618bac0c3c264ea72a08f6ae	Bacteria	 Proteobacteria	 Alphaproteobacteria	 uncultured	 uncultured	 uncultured	 uncultured_soil	0.962174697
1b11499cd437268f7a338f714c4d5310	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 Magnetospiraceae	 uncultured	 uncultured_marine	0.8588694647685129
1b15e1798a3c0669eb90ac27e5e3efd4	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Legionellales	 Legionellaceae	 uncultured	 uncultured_gamma	0.9953751918627923
1b336dab20edea321ef6c58bd9013835	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae	 Flavicella	 uncultured_bacterium	0.9849972950406026
1b36149cf7d991a075798bf8c9a05953	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Cryomorphaceae	 Vicingus	 uncultured_Cryomorphaceae	0.854279469
1b3ba1c0805a1d1e426f618d21759438	Bacteria	 Chloroflexi	 Dehalococcoidia	 GIF9	 AB-539-J10	 SCGC-AB-539-J10	 uncultured_bacterium	0.9853425649163309
1b3fa77eba4bae52afb1f34390edc70f	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Crocinitomicaceae	 Crocinitomix	 uncultured_Crocinitomix	0.9974433904266331
1b4848f95be396623473ac8ebab68677	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Alteromonadales	 Shewanellaceae	 Shewanella	 Shewanella_sediminis	0.7827752721085816
1b69dc2ba5055f8376d425b349075ca1	Bacteria	 Verrucomicrobiota	 Omnitrophia	 Omnitrophales	 Omnitrophaceae	 Candidatus_Omnitrophus	 uncultured_bacterium	0.999424633
1b7cfcc9fc69ed66ab787d7c6955530d	Archaea	 Thermoplasmatota	 Thermoplasmata	 Methanomassiliicoccales	 uncultured	 uncultured	 uncultured_sediment	0.9999998121869175
1b8ce1bf5937cad10b98d53e76cc1209	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Kordiimonadales	 uncultured	 uncultured	 uncultured_Alphaproteobacteria	0.9926289122761915
1b92160326460aa8096f9d864de9f017	Bacteria	 Gemmatimonadota	 BD2-11_terrestrial_group	 BD2-11_terrestrial_group	 BD2-11_terrestrial_group	 BD2-11_terrestrial_group	 uncultured_BD2-11	0.9983628228491848
1b92643478d9e8d06ec51128a7d6954b	Bacteria	 Planctomycetota	 Planctomycetes	 Isosphaerales	 Isosphaeraceae	 Tundrisphaera		0.9999869455279916
1b96f5b1dd89525ef7792b7665b4d025	Bacteria	 Myxococcota	 Polyangia	 Polyangiales	 Polyangiaceae	 Pajaroellobacter	 uncultured_prokaryote	0.9999999781846045
1b99aaeb64bee113af2f78c0551b142f	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Microbacteriaceae	 Chryseoglobus	 uncultured_bacterium	0.7764531107773571
1ba2af55c61593a5cc275914e1c6c63a	Bacteria	 Planctomycetota	 OM190	 OM190	 OM190	 OM190	 uncultured_bacterium	0.9675448401792666
1ba8ca58e1aed202e84afe41298b58df	Bacteria	 Cyanobacteria	 Cyanobacteriia	 Chloroplast	 Chloroplast	 Chloroplast		0.9999999999999982
1bace34366a25fa36122cbfae31e0eee	Bacteria	 Proteobacteria	 Gammaproteobacteria	 B2M28	 B2M28	 B2M28		0.9999990408011525
1bb965e85e72ba1dca782b4d733e3f7a	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Cellvibrionales	 Cellvibrionaceae			0.9999925092859696
1bc4655f8f9727a502f6dfa1754beb22	Bacteria	 Firmicutes	 Negativicutes	 Veillonellales-Selenomonadales	 Veillonellaceae	 Dialister	 uncultured_bacterium	0.7725507577251219
1bca25e5db46692c21c5099605baa1ea	Bacteria	 Marinimicrobia_(SAR406_clade)	 Marinimicrobia_(SAR406_clade)	 Marinimicrobia_(SAR406_clade)	 Marinimicrobia_(SAR406_clade)	 Marinimicrobia_(SAR406_clade)	 uncultured_marine	0.7633879435669509
1bd4e1c7646374626f7428c74b3b69e3	Bacteria	 Bacteroidota	 Bacteroidia	 Sphingobacteriales	 Sphingobacteriaceae	 Sphingobacterium	 Sphingobacterium_faecium	0.8587449446428822
1be56504a9da231b8c96a65b858c267d	Bacteria	 Planctomycetota	 Planctomycetes	 Planctomycetales	 Rubinisphaeraceae	 uncultured	 uncultured_marine	0.9318384364052886
1bf3b9f89c2f2a35fc9ec87c162ce3da	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Crocinitomicaceae	 Fluviicola		0.9999997607099727
1bfd46ebca6d20b3adf9784be0c32709	Bacteria	 Cyanobacteria	 Cyanobacteriia	 Chloroplast	 Chloroplast	 Chloroplast	 Micromonas_commoda	0.7230263572648882
1bfe1a81caa2c05668ffb4acd899115a	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 NS9_marine_group	 NS9_marine_group		0.9999999999370977
1c015cb1654f6afe1ddb34c62088d783	Bacteria	 Bdellovibrionota	 Bdellovibrionia	 Bdellovibrionales	 Bdellovibrionaceae	 OM27_clade	 uncultured_delta	0.8779506134816002
1c0343fcaf6d76d2ccb9d4ab117b898b	Bacteria	 Bacteroidota	 Bacteroidia	 Sphingobacteriales	 NS11-12_marine_group	 NS11-12_marine_group	 uncultured_Bacteroidetes	0.9289598331166364
1c0501b3189865097cb64667e351a23f	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Coprococcus	 unidentified	0.989077823
1c059a7810c6a25ccb2a85c9bdbb62b4	Archaea	 Nanoarchaeota	 Nanoarchaeia	 Woesearchaeales	 SCGC_AAA011-D5	 SCGC_AAA011-D5		0.9999999923535268
1c0700de5bb9dac6ff383bd9a5fce2d4	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Cellvibrionales	 Porticoccaceae	 C1-B045	 uncultured_gamma	0.9927654851921902
1c0de58d4a6d56aeb52b634ab5ac5e50	Archaea	 Nanoarchaeota	 Nanoarchaeia	 Woesearchaeales	 Woesearchaeales	 Woesearchaeales	 uncultured_bacterium	0.9999840918592634
1c1ade7d4d18386f21bfc00d9529dba3	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae	 NS4_marine_group	 unidentified_marine	0.913594054
1c1b026d1744622ebf6dde7bfa3470e0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Legionellales	 Legionellaceae	 uncultured		0.9999934000904647
1c1c640d89d780b3bdcc7dda85d8124f	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	 Cyclobacteriaceae	 uncultured	 uncultured_marine	0.9999999839218959
1c1ffd42eb898d28c0312010811c4d8d	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	 Streptococcus_suis	0.870200388
1c281ac19e8b4a1e6ae2638d2a762f46	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 uncultured	 uncultured	 uncultured_Rhodospirillaceae	0.995452192
1c2d20835246ea7446b0a8e4e3456c04	Bacteria	 Cyanobacteria	 Cyanobacteriia	 Chloroplast	 Chloroplast	 Chloroplast	 uncultured_prymnesiophyte	0.7448056408485695
1c2db6bdf83c503d1c7a4f2ff92c2e5c	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Crocinitomicaceae	 Fluviicola		0.9999994460226352
1c3f83a4c77acbe9eb177d2cb39d0ec6	Bacteria	 Planctomycetota	 Planctomycetes	 Planctomycetales	 Gimesiaceae	 uncultured		0.9999877715821102
1c5f193e388b79378547f911918ae86f	Bacteria	 Cyanobacteria	 Cyanobacteriia	 Chloroplast	 Chloroplast	 Chloroplast		0.9999999999999144
1c6ab43197584732bcccd6b91506d529	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae	 Pseudofulvibacter		0.9999997891472524
1c6bf8efe709f63c28e0225da6870395	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus		0.9998766746184896
1c72a3101a5d0bc74739cf7e89eb9940	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Verrucomicrobiales	 DEV007	 DEV007	 uncultured_Verrucomicrobia	0.872591624
1c7831920e5fcbc6b6c2d941203cfdf1	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rickettsiales	 Mitochondria	 Mitochondria	 Picochlorum_sp.	0.9909023768982866
1c9e71e2e717fd6457d83965360b0eeb	Bacteria	 Firmicutes	 Bacilli	 Paenibacillales	 Paenibacillaceae	 Paenibacillus		0.9999983007210353
1caf3bb9288b3d3eac3e6b09efceeb4b	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Micavibrionales	 uncultured	 uncultured		0.9999993682461515
1cbc0f9ca3201ea4659cfdb75c34bcad	Bacteria	 Acidobacteriota	 Thermoanaerobaculia	 Thermoanaerobaculales	 Thermoanaerobaculaceae	 Subgroup_23	 uncultured_bacterium	0.9318476874493055
1cbe55ceea7d357dbd1bff22a424cc26	Bacteria	 Planctomycetota	 Phycisphaerae	 Phycisphaerales	 Phycisphaeraceae	 SM1A02		0.9999535570137458
1ccbd275c735d4b045fed6750011842a	Bacteria	 Proteobacteria	 Gammaproteobacteria	 OM182_clade	 OM182_clade	 OM182_clade	 uncultured_gamma	0.9181661587549769
1ccfaa4b5f31b74f4c942f5548103c8b	Bacteria	 Planctomycetota	 Planctomycetes	 Pirellulales	 Pirellulaceae	 Rhodopirellula	 uncultured_planctomycete	0.9447558335887992
1cd5cfbf80b074c4058a35ef1992ed3e	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 Magnetospiraceae	 uncultured	 uncultured_Alphaproteobacteria	0.7948016741646132
1ce3b5c6d85ce967f8677e23e3e9b0be	Bacteria	 Proteobacteria	 Alphaproteobacteria	 SAR11_clade	 Clade_I	 Clade_Ia		0.9025907797811614
1cec5e93c2879469e262268dd59e62b2	Bacteria	 SAR324_clade(Marine_group_B)	 SAR324_clade(Marine_group_B)	 SAR324_clade(Marine_group_B)	 SAR324_clade(Marine_group_B)	 SAR324_clade(Marine_group_B)		0.9999609020712104
